"customer_id","age","gender","city","category","item_purchased","color","size","quantity","unit_price_vnd","discount_applied","total_purchase_vnd","payment_method","purchase_channel","shipping_type","season","purchase_frequency","subscription_member","promo_code_used","review_rating","age_group","purchase_frequency_days"
2249,26,"Female","Ho Chi Minh","Lifestyle Sneakers","550","Pink",NULL,1,2300000,"Yes",1955000,"MoMo","TikTok Shop","Express","Winter","Fortnightly","No","No",4.0,"Young Adult",14
2250,34,"Male","Ho Chi Minh","Running Shoes","1080v13","Grey","36",1,3650000,"Yes",3468000,"VNPay","In-Store","In-Store Pickup","Summer","Weekly","No","No",3.0,"Adult",7
2251,27,"Male","Ha Noi","Lifestyle Sneakers","327","Black",NULL,1,1900000,"No",1900000,"Credit Card","Lazada","Standard","Winter","Weekly","Yes","No",4.0,"Young Adult",7
2252,38,"Female","Ho Chi Minh","Lifestyle Sneakers","2002R","Yellow",NULL,1,3550000,"No",3550000,"Credit Card","Online - App","Standard","Summer","Monthly","No","No",4.0,"Adult",30
2253,17,"Female","Da Nang","Running Shoes","Fuelcell Rebel v4","Pink","45",1,3500000,"Yes",3150000,"MoMo","Online - App","Express","Spring","Annually","No","No",3.0,"Teen",365
2254,27,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","Grey",NULL,1,3900000,"No",3900000,"Cash","Online - Website","Express","Winter","Monthly","No","No",5.0,"Young Adult",30
2255,19,"Female","Ho Chi Minh","Lifestyle Sneakers","327","Grey",NULL,1,3350000,"Yes",2848000,"Debit Card","Online - App","Express","Spring","Every 3 Months","Yes","No",4.0,"Teen",90
2256,30,"Female","Ho Chi Minh","Running Shoes","Fresh Foam X 1080","Pink","36",1,3050000,"No",3050000,"Credit Card","Shopee","Express","Autumn","Quarterly","Yes","No",5.0,"Young Adult",90
2257,34,"Female","Ha Noi","Apparel - Bottom","Athletics Jogger","Red","S",2,850000,"Yes",1530000,"ZaloPay","Lazada","Standard","Autumn","Quarterly","No","No",3.0,"Adult",90
2258,25,"Female","Ho Chi Minh","Lifestyle Sneakers","327","Yellow",NULL,1,3800000,"Yes",3800000,"Debit Card","Shopee","Express","Summer","Annually","No","Yes",5.0,"Teen",365
2259,16,"Male","Ho Chi Minh","Lifestyle Sneakers","530","Green",NULL,1,4000000,"Yes",4000000,"Cash","TikTok Shop","Standard","Spring","Every 3 Months","No","Yes",4.0,"Teen",90
2260,29,"Male","Ha Noi","Accessories","Sport Cap","Beige",NULL,1,450000,"Yes",405000,"MoMo","TikTok Shop","Standard","Summer","Annually","Yes","Yes",5.0,"Young Adult",365
2261,31,"Female","Da Nang","Lifestyle Sneakers","574","Pink",NULL,1,3100000,"No",3100000,"VNPay","Online - Website","Standard","Summer","Quarterly","Yes","No",1.0,"Young Adult",90
2262,30,"Female","Ha Noi","Lifestyle Sneakers","327","Green",NULL,1,3250000,"Yes",3250000,"Debit Card","Online - Website","Express","Winter","Fortnightly","No","Yes",5.0,"Young Adult",14
2263,36,"Male","Ha Noi","Running Shoes","1080v13","Beige","42",1,5400000,"Yes",4860000,"Cash","Online - Website","Express","Autumn","Monthly","No","Yes",4.0,"Adult",30
2264,20,"Male","Ho Chi Minh","Apparel - Top","Athletics Fleece Crew","Grey","S",1,850000,"Yes",722000,"ZaloPay","In-Store","In-Store Pickup","Summer","Quarterly","No","No",3.0,"Teen",90
2265,32,"Female","Ho Chi Minh","Running Shoes","1080v13","Red","37",1,5250000,"Yes",4988000,"Credit Card","Online - Website","Express","Autumn","Monthly","No","No",3.0,"Adult",30
2266,36,"Female","Ha Noi","Running Shoes","Fuelcell Rebel v4","Yellow","36",1,3150000,"Yes",2678000,"Debit Card","Online - Website","Standard","Autumn","Quarterly","No","Yes",5.0,"Adult",90
2267,16,"Female","Da Nang","Running Shoes","1080v13","Red","43",1,3450000,"No",3450000,"Cash","Shopee","Express","Spring","Weekly","No","No",5.0,"Teen",7
2268,30,"Female","Ho Chi Minh","Apparel - Top","Essentials Hoodie","White","S",3,900000,"Yes",2295000,"Debit Card","Lazada","Express","Spring","Weekly","No","No",5.0,"Young Adult",7
2269,24,"Female","Ha Noi","Running Shoes","FuelCell SuperComp Elite","Black","41",1,2900000,"No",2900000,"Credit Card","TikTok Shop","Standard","Winter","Monthly","No","No",4.0,"Teen",30
2270,27,"Female","Ha Noi","Running Shoes","Fresh Foam 860","Red","39",1,4900000,"No",4900000,"ZaloPay","In-Store","In-Store Pickup","Spring","Annually","No","No",4.0,"Young Adult",365
2271,30,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","Pink",NULL,1,3850000,"No",3850000,"MoMo","Shopee","Express","Spring","Weekly","Yes","No",5.0,"Young Adult",7
2272,24,"Male","Ho Chi Minh","Running Shoes","Fresh Foam X 1080","Red","42",1,3750000,"Yes",3188000,"MoMo","TikTok Shop","Express","Autumn","Quarterly","No","Yes",4.0,"Teen",90
2273,23,"Female","Ha Noi","Lifestyle Sneakers","550","Red",NULL,1,2050000,"Yes",1640000,"MoMo","Online - App","Standard","Summer","Monthly","No","Yes",4.0,"Teen",30
2274,28,"Male","Ho Chi Minh","Lifestyle Sneakers","9060","White",NULL,1,1900000,"Yes",1615000,"MoMo","In-Store","In-Store Pickup","Spring","Bi-Weekly","No","No",3.0,"Young Adult",14
2275,20,"Female","Ha Noi","Lifestyle Sneakers","327","Yellow",NULL,1,3750000,"No",3750000,"Cash","Lazada","Express","Autumn","Fortnightly","No","No",1.0,"Teen",14
2276,20,"Female","Ha Noi","Running Shoes","1080v13","Green","41",1,4250000,"No",4250000,"MoMo","TikTok Shop","Express","Summer","Weekly","No","No",2.0,"Teen",7
2277,32,"Male","Ho Chi Minh","Running Shoes","1080v13","Yellow","39",1,4200000,"Yes",4200000,"Credit Card","Online - Website","Standard","Summer","Weekly","No","Yes",4.0,"Adult",7
2278,19,"Male","Ho Chi Minh","Running Shoes","FuelCell SuperComp Elite","White","37",1,3100000,"Yes",2790000,"Credit Card","TikTok Shop","Express","Summer","Quarterly","No","No",4.0,"Teen",90
2279,32,"Male","Ho Chi Minh","Lifestyle Sneakers","574","Beige",NULL,1,1900000,"Yes",1900000,"Bank Transfer","Shopee","Express","Autumn","Every 3 Months","No","Yes",3.0,"Adult",90
2280,31,"Male","Da Nang","Lifestyle Sneakers","550","Grey",NULL,1,1800000,"No",1800000,"MoMo","Online - App","Standard","Summer","Quarterly","No","No",4.0,"Young Adult",90
2281,16,"Female","Da Nang","Training Shoes","Minimus TR","Yellow","39",1,3450000,"No",3450000,"VNPay","In-Store","In-Store Pickup","Autumn","Fortnightly","Yes","No",4.0,"Teen",14
2282,23,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","Yellow",NULL,1,2450000,"No",2450000,"Debit Card","In-Store","In-Store Pickup","Autumn","Annually","No","No",4.0,"Teen",365
2283,36,"Female","Ha Noi","Apparel - Bottom","Q Speed Short","Blue","XS",1,1050000,"Yes",735000,"Cash","Shopee","Same-day","Autumn","Annually","No","No",4.0,"Adult",365
2284,21,"Female","Da Nang","Apparel - Top","Athletics Fleece Crew","Blue","L",1,1100000,"Yes",1045000,"Cash","In-Store","In-Store Pickup","Summer","Fortnightly","No","No",5.0,"Teen",14
2285,24,"Female","Ho Chi Minh","Running Shoes","Fresh Foam X 1080","White","41",1,5450000,"Yes",4905000,"MoMo","Shopee","Express","Winter","Annually","Yes","No",4.0,"Teen",365
2286,31,"Male","Ha Noi","Running Shoes","Fuelcell Rebel v4","Yellow","43",1,3500000,"No",3500000,"VNPay","Online - App","Standard","Autumn","Every 3 Months","No","No",3.0,"Young Adult",90
2287,33,"Female","Ha Noi","Running Shoes","Fresh Foam 860","Pink","39",1,4850000,"Yes",4122000,"Debit Card","Online - Website","Express","Spring","Quarterly","No","No",4.0,"Adult",90
2288,26,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","Yellow",NULL,1,3400000,"Yes",3060000,"Credit Card","In-Store","In-Store Pickup","Winter","Annually","No","No",3.0,"Young Adult",365
2289,23,"Male","Ho Chi Minh","Training Shoes","FuelCell Training","Blue","44",1,2200000,"No",2200000,"Cash","Shopee","Express","Winter","Weekly","No","No",5.0,"Teen",7
2290,37,"Male","Ho Chi Minh","Lifestyle Sneakers","2002R","White",NULL,1,2950000,"Yes",2508000,"Debit Card","TikTok Shop","Express","Spring","Weekly","No","Yes",4.0,"Adult",7
2291,40,"Male","Ha Noi","Running Shoes","Fresh Foam X 1080","Black","37",1,3600000,"No",3600000,"Debit Card","Online - App","Express","Autumn","Quarterly","No","No",4.0,"Adult",90
2292,34,"Female","Da Nang","Lifestyle Sneakers","327","White",NULL,1,2050000,"Yes",1845000,"Debit Card","In-Store","In-Store Pickup","Autumn","Quarterly","No","No",2.0,"Adult",90
2293,28,"Male","Ho Chi Minh","Lifestyle Sneakers","550","Black",NULL,1,3550000,"Yes",3550000,"VNPay","TikTok Shop","Express","Summer","Monthly","No","Yes",3.0,"Young Adult",30
2294,22,"Male","Da Nang","Accessories","Wristband Set","Pink",NULL,2,200000,"Yes",400000,"Credit Card","In-Store","In-Store Pickup","Winter","Every 3 Months","Yes","Yes",4.0,"Teen",90
2295,22,"Female","Ho Chi Minh","Training Shoes","Minimus TR","Beige","42",1,2300000,"Yes",2185000,"Cash","Online - App","Express","Winter","Annually","No","Yes",4.0,"Teen",365
2296,31,"Male","Ha Noi","Lifestyle Sneakers","2002R","Green",NULL,1,2000000,"No",2000000,"Credit Card","Online - Website","Express","Spring","Quarterly","Yes","No",5.0,"Young Adult",90
2297,30,"Female","Ha Noi","Apparel - Bottom","Athletics Jogger","Navy","M",1,900000,"No",900000,"MoMo","Online - Website","Standard","Autumn","Every 3 Months","No","No",4.0,"Young Adult",90
2298,37,"Female","Ho Chi Minh","Running Shoes","Fresh Foam 860","Beige","40",1,4200000,"Yes",4200000,"Debit Card","In-Store","In-Store Pickup","Winter","Quarterly","No","Yes",3.0,"Adult",90
2299,32,"Female","Ha Noi","Lifestyle Sneakers","1906R","Pink",NULL,1,2100000,"Yes",1890000,"VNPay","In-Store","In-Store Pickup","Summer","Every 3 Months","No","No",4.0,"Adult",90
2300,17,"Male","Ho Chi Minh","Lifestyle Sneakers","327","Black",NULL,1,4200000,"Yes",3570000,"MoMo","Shopee","Standard","Autumn","Every 3 Months","No","No",4.0,"Teen",90
2301,35,"Male","Ho Chi Minh","Lifestyle Sneakers","2002R","White",NULL,1,2800000,"No",2800000,"MoMo","In-Store","In-Store Pickup","Summer","Monthly","No","No",4.0,"Adult",30
2302,21,"Male","Ho Chi Minh","Lifestyle Sneakers","2002R","Navy",NULL,1,2850000,"Yes",2850000,"MoMo","Online - App","Express","Spring","Annually","No","Yes",2.0,"Teen",365
2303,25,"Female","Ha Noi","Accessories","Sport Cap","Green",NULL,2,200000,"No",400000,"Debit Card","In-Store","In-Store Pickup","Winter","Monthly","No","No",2.0,"Teen",30
2304,29,"Male","Ho Chi Minh","Accessories","Water Bottle","Beige",NULL,1,150000,"Yes",128000,"ZaloPay","Online - Website","Same-day","Spring","Fortnightly","No","No",4.0,"Young Adult",14
2305,41,"Male","Ha Noi","Lifestyle Sneakers","574","Black",NULL,1,2750000,"Yes",2612000,"Cash","Shopee","Standard","Winter","Fortnightly","No","No",4.0,"Adult",14
2306,49,"Female","Ha Noi","Running Shoes","Fresh Foam X 1080","Red","45",1,5250000,"Yes",5250000,"Debit Card","Online - App","Standard","Summer","Weekly","Yes","Yes",4.0,"Adult",7
2307,32,"Male","Ha Noi","Accessories","Water Bottle","Beige",NULL,1,600000,"Yes",540000,"ZaloPay","Online - Website","Express","Spring","Bi-Weekly","Yes","No",5.0,"Adult",14
2308,26,"Male","Ha Noi","Running Shoes","Fresh Foam 860","Beige","41",1,4500000,"No",4500000,"ZaloPay","Shopee","Standard","Summer","Annually","No","No",4.0,"Young Adult",365
2309,31,"Female","Da Nang","Running Shoes","FuelCell SuperComp Elite","Beige","45",1,3800000,"Yes",3420000,"Credit Card","Online - Website","Express","Autumn","Quarterly","No","Yes",3.0,"Young Adult",90
2310,34,"Female","Ho Chi Minh","Lifestyle Sneakers","550","Grey",NULL,1,4100000,"Yes",3895000,"Credit Card","In-Store","In-Store Pickup","Summer","Quarterly","No","Yes",5.0,"Adult",90
2311,25,"Female","Ho Chi Minh","Running Shoes","1080v13","Grey","44",1,5000000,"Yes",4500000,"Debit Card","Online - Website","Express","Spring","Monthly","No","No",4.0,"Teen",30
2312,40,"Female","Ha Noi","Apparel - Top","Athletics Fleece Crew","Pink","XS",1,500000,"No",500000,"VNPay","In-Store","In-Store Pickup","Spring","Every 3 Months","No","No",2.0,"Adult",90
2313,29,"Male","Ha Noi","Apparel - Bottom","Q Speed Short","Black","XXL",2,650000,"No",1300000,"VNPay","Lazada","Express","Winter","Every 3 Months","No","No",5.0,"Young Adult",90
2314,31,"Male","Ha Noi","Running Shoes","880v13","Yellow","45",1,5050000,"No",5050000,"MoMo","Lazada","Express","Autumn","Fortnightly","No","No",3.0,"Young Adult",14
2315,32,"Male","Ho Chi Minh","Accessories","Headband","Green",NULL,1,450000,"No",450000,"VNPay","Shopee","Standard","Summer","Every 3 Months","Yes","No",4.0,"Adult",90
2316,30,"Male","Ha Noi","Apparel - Top","Athletics Fleece Crew","Red","M",1,600000,"No",600000,"Debit Card","In-Store","In-Store Pickup","Spring","Quarterly","Yes","No",5.0,"Young Adult",90
2317,33,"Male","Ho Chi Minh","Training Shoes","FuelCell Training","White","41",1,2300000,"No",2300000,"MoMo","Online - App","Standard","Summer","Annually","No","No",4.0,"Adult",365
2318,23,"Female","Ho Chi Minh","Apparel - Top","NB Athletics T-Shirt","Navy","XS",1,900000,"No",900000,"Debit Card","Online - App","Express","Autumn","Monthly","No","No",3.0,"Teen",30
2319,24,"Female","Ha Noi","Running Shoes","Fuelcell Rebel v4","Yellow","44",1,5250000,"Yes",5250000,"VNPay","Shopee","Standard","Winter","Annually","No","Yes",4.0,"Teen",365
2320,20,"Male","Da Nang","Lifestyle Sneakers","9060","Grey",NULL,1,2650000,"No",2650000,"Cash","Shopee","Standard","Summer","Monthly","No","No",5.0,"Teen",30
2321,31,"Male","Ho Chi Minh","Apparel - Bottom","Athletics Jogger","Beige","L",2,900000,"Yes",1530000,"Bank Transfer","Shopee","Express","Spring","Every 3 Months","No","Yes",4.0,"Young Adult",90
2322,33,"Female","Ha Noi","Lifestyle Sneakers","550","Blue",NULL,1,3400000,"No",3400000,"ZaloPay","In-Store","In-Store Pickup","Autumn","Fortnightly","No","No",2.0,"Adult",14
2323,31,"Male","Ho Chi Minh","Apparel - Top","Essentials Hoodie","White","XS",3,600000,"Yes",1530000,"Debit Card","In-Store","In-Store Pickup","Spring","Fortnightly","No","No",2.0,"Young Adult",14
2324,39,"Male","Ha Noi","Apparel - Bottom","Q Speed Short","Pink","M",1,950000,"Yes",950000,"MoMo","Online - App","Standard","Spring","Monthly","No","Yes",4.0,"Adult",30
2325,27,"Male","Ha Noi","Running Shoes","Fresh Foam 860","White","39",1,3000000,"Yes",2400000,"Cash","Online - App","Express","Winter","Annually","No","Yes",4.0,"Young Adult",365
2326,32,"Female","Ha Noi","Accessories","Running Socks (3-pack)","Black",NULL,2,200000,"Yes",380000,"VNPay","In-Store","In-Store Pickup","Autumn","Weekly","Yes","No",5.0,"Adult",7
2327,20,"Male","Da Nang","Training Shoes","FuelCell Training","Black","41",1,3650000,"Yes",3650000,"Bank Transfer","In-Store","In-Store Pickup","Autumn","Annually","No","Yes",5.0,"Teen",365
2328,25,"Female","Ha Noi","Apparel - Top","Athletics Fleece Crew","Blue","S",1,500000,"No",500000,"MoMo","Online - Website","Standard","Spring","Bi-Weekly","Yes","No",4.0,"Teen",14
2329,32,"Male","Ha Noi","Lifestyle Sneakers","550","Navy",NULL,1,2050000,"No",2050000,"VNPay","Lazada","Express","Winter","Bi-Weekly","Yes","No",4.0,"Adult",14
2330,33,"Female","Ho Chi Minh","Running Shoes","Fuelcell Rebel v4","Navy","36",1,4400000,"Yes",3080000,"Bank Transfer","Online - Website","Express","Summer","Annually","No","No",4.0,"Adult",365
2331,25,"Male","Ha Noi","Training Shoes","FuelCell Training","Black","41",1,2400000,"No",2400000,"Debit Card","In-Store","In-Store Pickup","Spring","Every 3 Months","Yes","No",5.0,"Teen",90
2332,27,"Female","Da Nang","Lifestyle Sneakers","9060","Red",NULL,1,3450000,"Yes",3450000,"Credit Card","In-Store","In-Store Pickup","Spring","Bi-Weekly","Yes","Yes",4.0,"Young Adult",14
2333,17,"Male","Ha Noi","Training Shoes","Freeze LX v3","Black","45",1,3050000,"No",3050000,"VNPay","In-Store","In-Store Pickup","Summer","Monthly","No","No",4.0,"Teen",30
2334,25,"Female","Ha Noi","Training Shoes","Minimus TR","Green","40",1,2400000,"No",2400000,"MoMo","Shopee","Standard","Autumn","Every 3 Months","Yes","No",4.0,"Teen",90
2335,34,"Female","Ho Chi Minh","Apparel - Top","Essentials Hoodie","Grey","XS",1,450000,"No",450000,"MoMo","Online - App","Standard","Winter","Monthly","Yes","No",5.0,"Adult",30
2336,32,"Female","Ha Noi","Running Shoes","Fuelcell Rebel v4","Red","43",1,4200000,"Yes",3360000,"Debit Card","Online - Website","Express","Spring","Fortnightly","No","Yes",3.0,"Adult",14
2337,31,"Male","Ha Noi","Accessories","Water Bottle","Red",NULL,2,250000,"Yes",500000,"MoMo","In-Store","In-Store Pickup","Autumn","Weekly","No","Yes",1.0,"Young Adult",7
2338,28,"Male","Ha Noi","Running Shoes","880v13","Beige","40",1,2950000,"Yes",2802000,"Cash","In-Store","In-Store Pickup","Summer","Annually","Yes","No",3.0,"Young Adult",365
2339,28,"Male","Ho Chi Minh","Running Shoes","Fresh Foam X 1080","Green","43",1,3600000,"No",3600000,"MoMo","Lazada","Express","Summer","Quarterly","Yes","No",4.0,"Young Adult",90
2340,23,"Female","Ha Noi","Lifestyle Sneakers","2002R","White",NULL,1,3650000,"Yes",3285000,"ZaloPay","Online - App","Standard","Summer","Quarterly","No","No",5.0,"Teen",90
2341,32,"Female","Ho Chi Minh","Lifestyle Sneakers","574","Grey",NULL,1,2050000,"No",2050000,"Bank Transfer","In-Store","In-Store Pickup","Summer","Fortnightly","Yes","No",4.0,"Adult",14
2342,30,"Male","Ha Noi","Lifestyle Sneakers","327","Black",NULL,1,2150000,"No",2150000,"Bank Transfer","TikTok Shop","Same-day","Summer","Every 3 Months","Yes","No",4.0,"Young Adult",90
2343,31,"Female","Ho Chi Minh","Running Shoes","FuelCell SuperComp Elite","Blue","44",1,5450000,"Yes",4360000,"Credit Card","Online - App","Express","Winter","Fortnightly","Yes","No",1.0,"Young Adult",14
2344,24,"Male","Ha Noi","Lifestyle Sneakers","574","Yellow",NULL,1,4000000,"Yes",3600000,"MoMo","In-Store","In-Store Pickup","Autumn","Monthly","Yes","No",5.0,"Teen",30
2345,16,"Male","Ha Noi","Apparel - Top","Essentials Hoodie","Pink","XL",1,750000,"Yes",750000,"MoMo","Online - App","Standard","Summer","Bi-Weekly","No","Yes",2.0,"Teen",14
2346,35,"Female","Ho Chi Minh","Running Shoes","Fresh Foam 860","Red","43",1,4100000,"Yes",3485000,"Cash","Online - Website","Express","Winter","Every 3 Months","No","No",3.0,"Adult",90
2347,24,"Female","Ha Noi","Apparel - Top","Impact Run Jacket","Beige","L",1,900000,"No",900000,"MoMo","In-Store","In-Store Pickup","Summer","Fortnightly","Yes","No",5.0,"Teen",14
2348,21,"Male","Ho Chi Minh","Training Shoes","Freeze LX v3","White","45",1,3400000,"No",3400000,"Cash","Online - Website","Standard","Autumn","Every 3 Months","Yes","No",5.0,"Teen",90
2349,32,"Male","Da Nang","Running Shoes","Fuelcell Rebel v4","Beige","44",1,4400000,"Yes",4400000,"MoMo","Shopee","Standard","Autumn","Every 3 Months","Yes","Yes",5.0,"Adult",90
2350,25,"Male","Ha Noi","Lifestyle Sneakers","530","Beige",NULL,1,2850000,"Yes",2850000,"Credit Card","In-Store","In-Store Pickup","Spring","Every 3 Months","Yes","Yes",5.0,"Teen",90
2351,35,"Male","Da Nang","Apparel - Top","Essentials Hoodie","White","L",1,500000,"No",500000,"MoMo","Lazada","Standard","Spring","Annually","No","No",4.0,"Adult",365
2352,32,"Female","Ha Noi","Apparel - Top","Athletics Fleece Crew","Beige","M",1,650000,"Yes",585000,"MoMo","Online - App","Standard","Summer","Bi-Weekly","No","No",1.0,"Adult",14
2353,32,"Male","Ho Chi Minh","Lifestyle Sneakers","9060","Blue",NULL,1,3800000,"No",3800000,"Bank Transfer","In-Store","In-Store Pickup","Summer","Quarterly","No","No",5.0,"Adult",90
2354,18,"Male","Da Nang","Apparel - Top","Essentials Hoodie","Red","M",2,850000,"Yes",1530000,"Credit Card","In-Store","In-Store Pickup","Summer","Every 3 Months","No","Yes",5.0,"Teen",90
2355,36,"Female","Ho Chi Minh","Lifestyle Sneakers","9060","White",NULL,1,3950000,"Yes",3555000,"Credit Card","In-Store","In-Store Pickup","Autumn","Monthly","Yes","Yes",4.0,"Adult",30
2356,29,"Male","Ho Chi Minh","Running Shoes","Fresh Foam X 1080","Green","37",1,4000000,"No",4000000,"Credit Card","In-Store","In-Store Pickup","Summer","Monthly","Yes","No",4.0,"Young Adult",30
2357,25,"Male","Ho Chi Minh","Training Shoes","Freeze LX v3","White","44",1,3350000,"Yes",3015000,"Credit Card","Online - App","Standard","Summer","Quarterly","Yes","No",5.0,"Teen",90
